Ensembl ID	Uniprot IDs	Length	Symbol
ENSG00000099968	A0A087WTL4_HUMAN A0A087WW80_HUMAN A0A087WX97_HUMAN A0A0A0MR90_HUMAN E9PDD6_HUMAN F2Z2C3_HUMAN F6VJB4_HUMAN H0Y3R5_HUMAN B2L13_HUMAN		BCL2L13
ENSG00000099974	DDTL_HUMAN	102001.0000000002	DDTL
ENSG00000099977	B5MC82_HUMAN H7C342_HUMAN J3KQ18_HUMAN DOPD_HUMAN	3858.000000000005	DDT
ENSG00000099984	A0A087WY67_HUMAN GST2_HUMAN	9105.0	GSTT2
ENSG00000099985	B5MC70_HUMAN B5MCX1_HUMAN ONCM_HUMAN	167437.00000000012	OSM
ENSG00000099991	A0A087WWW8_HUMAN B5MEB3_HUMAN C9J068_HUMAN C9JT60_HUMAN CABIN_HUMAN	4011.999999999999	CABIN1
ENSG00000099992	B5MD46_HUMAN F8W9Y7_HUMAN F8WCD1_HUMAN F8WDN6_HUMAN TB10A_HUMAN	7852.000000000002	TBC1D10A
ENSG00000099994	SUSD2_HUMAN	35056.99999999999	SUSD2
ENSG00000099995	F8WB66_HUMAN F8WC79_HUMAN H7C1L2_HUMAN SF3A1_HUMAN	25488.999999999996	SF3A1
ENSG00000099998	C9JU68_HUMAN H7C1X2_HUMAN GGT5_HUMAN	24959.99999999999	GGT5
ENSG00000099999	A0A0D9SF05_HUMAN A0A0D9SFN2_HUMAN A0A0D9SGK3_HUMAN C9JDL7_HUMAN H0Y2L4_HUMAN H7C0R1_HUMAN RN215_HUMAN	28461.00000000003	RNF215
ENSG00000100003	B3KRD8_HUMAN C9JTM4_HUMAN C9JYY7_HUMAN C9JZI9_HUMAN F8WED8_HUMAN F8WEE7_HUMAN S14L2_HUMAN	52961.00000000008	SEC14L2
ENSG00000100012	B5MC44_HUMAN F8WB08_HUMAN H7C1Y0_HUMAN S14L3_HUMAN	146923.99999999968	SEC14L3
ENSG00000100014	C9J8U1_HUMAN C9JLY8_HUMAN CYTSA_HUMAN	24090.99999999996	SPECC1L
ENSG00000100023	C9JDF0_HUMAN F8WC56_HUMAN PPIL2_HUMAN	34283.99999999998	PPIL2
ENSG00000100024	F8WC94_HUMAN Q6AHZ8_HUMAN BUP1_HUMAN	34007.00000000008	UPB1
ENSG00000100027	B5MCX2_HUMAN YPEL1_HUMAN	54478.000000000146	YPEL1
ENSG00000100028	H3BT13_HUMAN SMD3_HUMAN	38291.00000000004	SNRPD3
ENSG00000100029	B3KXD6_HUMAN B5MCF9_HUMAN H7BYY8_HUMAN H7C267_HUMAN PESC_HUMAN	113180.99999999999	PES1
ENSG00000100030	MK01_HUMAN		MAPK1
ENSG00000100031	B5MC34_HUMAN B5MC36_HUMAN C9JGF3_HUMAN C9JIY6_HUMAN E7EM62_HUMAN E7ENJ5_HUMAN E7ERN9_HUMAN E7ESL5_HUMAN E7ET76_HUMAN E7ETJ6_HUMAN E7ETN1_HUMAN E7ETR7_HUMAN E7ETU4_HUMAN E7EVF8_HUMAN E9PHP2_HUMAN GGT1_HUMAN	23777.00000000001	GGT1
ENSG00000100033	A0A087WWM6_HUMAN C9JIW4_HUMAN E7EQL6_HUMAN H7C363_HUMAN H7C3U9_HUMAN PROD_HUMAN	45256.00000000001	PRODH
ENSG00000100034	A8MX49_HUMAN B5MCT7_HUMAN C9J2F3_HUMAN C9JL74_HUMAN PPM1F_HUMAN	33364.99999999997	PPM1F
ENSG00000100036	H7C3S2_HUMAN S35E4_HUMAN	33418.00000000001	SLC35E4
ENSG00000100038	C9J9X4_HUMAN C9JEI7_HUMAN C9JEQ1_HUMAN C9JF56_HUMAN C9JHR0_HUMAN C9JKE2_HUMAN C9JT00_HUMAN C9JTQ7_HUMAN F2Z2A5_HUMAN H0Y6W0_HUMAN H7C4B0_HUMAN TOP3B_HUMAN	7514.000000000003	TOP3B
ENSG00000100053	B1AHR5_HUMAN CRBB3_HUMAN	25792.000000000004	CRYBB3
ENSG00000100055	B1AHH4_HUMAN B1AHH5_HUMAN B1AHH6_HUMAN H0Y724_HUMAN CYH4_HUMAN	14405.99999999999	CYTH4
ENSG00000100056	F8WEF8_HUMAN ESS2_HUMAN	33319.00000000003	ESS2
ENSG00000100060	A0A1B0GX02_HUMAN A9UJP9_HUMAN A9UJQ1_HUMAN F8WE05_HUMAN F8WE21_HUMAN H0Y6Q9_HUMAN MFNG_HUMAN	29181.00000000002	MFNG
ENSG00000100065	B0QYC3_HUMAN B0QYC4_HUMAN CAR10_HUMAN	17339.00000000001	CARD10
ENSG00000100068	LRP5L_HUMAN F5H316_HUMAN		LRP5L
ENSG00000100075	B4DP62_HUMAN TXTP_HUMAN	53960.00000000002	SLC25A1
ENSG00000100077	H7C099_HUMAN ARBK2_HUMAN Q8N433_HUMAN	5798.999999999997	GRK3
ENSG00000100078	PA2G3_HUMAN	164445.99999999988	PLA2G3
ENSG00000100079	B0QYC9_HUMAN LEG2_HUMAN	25089.999999999964	LGALS2
ENSG00000100083	B0QYR5_HUMAN B0QYR6_HUMAN B0QYR8_HUMAN B0QYR9_HUMAN B0QYS0_HUMAN B0QYS1_HUMAN B0QYS2_HUMAN B0QYS3_HUMAN B0QYS5_HUMAN GGA1_HUMAN	12371.00000000001	GGA1
ENSG00000100084	H7C2A7_HUMAN HIRA_HUMAN	32279.000000000065	HIRA
ENSG00000100092	F8WEQ3_HUMAN 3BP1_HUMAN	116752.99999999991	SH3BP1
ENSG00000100095	B0QYH4_HUMAN B0QYH5_HUMAN B7ZLJ8_HUMAN SE6L1_HUMAN	4199.000000000003	SEZ6L
ENSG00000100097	F8WCQ5_HUMAN F8WEI7_HUMAN LEG1_HUMAN	214124.00000000017	LGALS1
ENSG00000100099	E5RG08_HUMAN F1LLU8_HUMAN F8VYA9_HUMAN F8WC53_HUMAN HPS4_HUMAN	10941.999999999996	HPS4
ENSG00000100100	C9JMK5_HUMAN P3IP1_HUMAN	40415.00000000012	PIK3IP1
ENSG00000100101	V9GYY5_HUMAN	10781.99999999999	Z83844.1
ENSG00000100104	SRR1L_HUMAN	40090.00000000003	SRRD
ENSG00000100105	PATZ1_HUMAN	79553.00000000007	PATZ1
ENSG00000100106	F6TR96_HUMAN F6WMF4_HUMAN F6WYE2_HUMAN H0Y5J9_HUMAN H0Y5T8_HUMAN H7BXW4_HUMAN TARA_HUMAN		TRIOBP
ENSG00000100109	F6SQZ1_HUMAN F6UKU9_HUMAN F6UQ07_HUMAN F6XM96_HUMAN H0Y4U8_HUMAN TFP11_HUMAN	9271.999999999995	TFIP11
ENSG00000100116	C9IZC9_HUMAN F2Z340_HUMAN H7BZ75_HUMAN KBL_HUMAN	21280.999999999985	GCAT
ENSG00000100121	A0A0C4DG87_HUMAN GGTL2_HUMAN	18811.000000000007	GGTLC2
ENSG00000100122	CRBB1_HUMAN	3429.0	CRYBB1
ENSG00000100124	B5MCX7_HUMAN C9JU48_HUMAN C9JX82_HUMAN D3YTC9_HUMAN F8WB76_HUMAN H7BZV9_HUMAN H7C3L3_HUMAN ANR54_HUMAN V9GYU2_HUMAN	40539.99999999996	ANKRD54
ENSG00000100129	B0QY89_HUMAN B0QY90_HUMAN C9JHP4_HUMAN C9K0Q7_HUMAN H0Y7E6_HUMAN H7C133_HUMAN H7C3A0_HUMAN EIF3L_HUMAN		EIF3L
ENSG00000100138	B1AHD1_HUMAN NH2L1_HUMAN	37166.00000000003	SNU13
ENSG00000100139	B0QY86_HUMAN B0QY91_HUMAN H0Y6J8_HUMAN MILK1_HUMAN	16575.000000000015	MICALL1
ENSG00000100142	B0QYL8_HUMAN B0QYL9_HUMAN F8WC47_HUMAN H0Y2U7_HUMAN H0Y439_HUMAN RPAB2_HUMAN U3KPV3_HUMAN U3KPY1_HUMAN U3KQB0_HUMAN U3KQQ7_HUMAN U3KQS8_HUMAN	16737.000000000007	POLR2F
ENSG00000100146	A6PVD3_HUMAN H0Y5N4_HUMAN SOX10_HUMAN	89309.00000000006	SOX10
ENSG00000100147	B0QY51_HUMAN CC134_HUMAN	153083.99999999994	CCDC134
ENSG00000100150	C9JGS4_HUMAN F8WAX3_HUMAN H0Y770_HUMAN H7C1T0_HUMAN H7C3I3_HUMAN DEPD5_HUMAN	25621.00000000007	DEPDC5
ENSG00000100151	E7EX80_HUMAN F6TII1_HUMAN F6V107_HUMAN F6V3V1_HUMAN F6VY12_HUMAN PICK1_HUMAN	701852.000000002	PICK1
ENSG00000100154	A0A087WW06_HUMAN B0QYP4_HUMAN B0QYP5_HUMAN TTC28_HUMAN	19390.999999999975	TTC28
ENSG00000100156	B0QYL4_HUMAN MOT3_HUMAN	8444.000000000004	SLC16A8
ENSG00000100162	B1AHQ6_HUMAN B1AHQ7_HUMAN B1AHQ8_HUMAN CENPM_HUMAN	5960.000000000002	CENPM
ENSG00000100167	B1AHR1_HUMAN B1AHR2_HUMAN SEPT3_HUMAN	69997.99999999994	SEPT3
ENSG00000100170	SC5A1_HUMAN	21949.99999999997	SLC5A1
ENSG00000100191	SC5A4_HUMAN	15385.999999999987	SLC5A4
ENSG00000100196	ERD23_HUMAN	36866.000000000015	KDELR3
ENSG00000100197	E7ENE7_HUMAN H7BY38_HUMAN CP2D6_HUMAN	24221.00000000002	LOC107987478
ENSG00000100201	A0A0U1RQJ0_HUMAN A0A1W2PQ51_HUMAN A0A1X7SBZ2_HUMAN DDX17_HUMAN	4408.000000000001	DDX17
ENSG00000100206	B0QYE0_HUMAN B0QYE1_HUMAN DMC1_HUMAN Q8IYL1_HUMAN	183603.99999999983	DMC1
ENSG00000100207	A9JX13_HUMAN I3L1M7_HUMAN TCF20_HUMAN	51337.99999999991	TCF20
ENSG00000100209	B0QYH2_HUMAN F8WBY7_HUMAN HSC20_HUMAN	17219.000000000004	HSCB
ENSG00000100211	A0A087WUW0_HUMAN B0QY53_HUMAN B0QY54_HUMAN CBY1_HUMAN	15484.999999999975	CBY1
ENSG00000100216	TOM22_HUMAN	85607.00000000004	TOMM22
ENSG00000100218	B5MCI8_HUMAN H7BZU8_HUMAN H7C2M5_HUMAN H7C3W6_HUMAN RSP14_HUMAN	3474.0000000000005	RSPH14
ENSG00000100219	B1AHH1_HUMAN B1AHH2_HUMAN XBP1_HUMAN	24674.000000000022	XBP1
ENSG00000100220	RTCB_HUMAN	6043.000000000007	RTCB
ENSG00000100221	B0QY55_HUMAN B0QY56_HUMAN B0QY57_HUMAN B0QY58_HUMAN H0YGT9_HUMAN JOS1_HUMAN	24153.999999999993	JOSD1
ENSG00000100225	A2A282_HUMAN F8WBR0_HUMAN F8WDR9_HUMAN FBX7_HUMAN	16013.999999999993	FBXO7
ENSG00000100226	B0QY59_HUMAN F5H257_HUMAN F5H716_HUMAN F5H7C0_HUMAN F8WAZ4_HUMAN H0YF75_HUMAN H0YGA8_HUMAN H0YH10_HUMAN GTPB1_HUMAN	31241.999999999978	GTPBP1
ENSG00000100227	F6VRR5_HUMAN F8WCX5_HUMAN F8WEE2_HUMAN Q6R954_HUMAN Q8WUT1_HUMAN PDIP3_HUMAN		POLDIP3
ENSG00000100228	H7C0Z1_HUMAN RAB36_HUMAN	61343.00000000016	RAB36
ENSG00000100234	TIMP3_HUMAN	19024.999999999993	TIMP3
ENSG00000100239	A0A0A0MSJ8_HUMAN PP6R2_HUMAN T1ECW5_HUMAN	30024.999999999927	PPP6R2
ENSG00000100241	G5E933_HUMAN H0Y5W8_HUMAN MTMR5_HUMAN	101786.9999999999	SBF1
ENSG00000100242	B0QY60_HUMAN B0QY63_HUMAN B0QY64_HUMAN B0QY65_HUMAN B0QY66_HUMAN B0QY67_HUMAN B0QY68_HUMAN B0QY69_HUMAN H0Y686_HUMAN SUN2_HUMAN	31729.000000000007	SUN2
ENSG00000100243	B1AHF3_HUMAN NB5R3_HUMAN	59419.00000000005	CYB5R3
ENSG00000100246	B0QXZ5_HUMAN DNAL4_HUMAN		DNAL4
ENSG00000100249	CV031_HUMAN	15690.999999999987	C22orf31
ENSG00000100253	A6PVH2_HUMAN A6PVH4_HUMAN MIOX_HUMAN	4743.0	MIOX
ENSG00000100258	LMF2_HUMAN	3865.0	LMF2
ENSG00000100263	B0QYJ1_HUMAN B0QYJ2_HUMAN F8WFA9_HUMAN RHBD3_HUMAN	179733.99999999988	RHBDD3
ENSG00000100266	A0A0U1RR22_HUMAN B0QYG7_HUMAN B0QYG8_HUMAN B0QYG9_HUMAN H0Y923_HUMAN PACN2_HUMAN	8358.0	PACSIN2
ENSG00000100271	TTLL1_HUMAN	6746.999999999999	TTLL1
ENSG00000100276	RSLAA_HUMAN	49785.000000000044	RASL10A
ENSG00000100280	C9J1E7_HUMAN H7C034_HUMAN AP1B1_HUMAN	38355.99999999998	AP1B1
ENSG00000100281	B0QXZ8_HUMAN B0QXZ9_HUMAN F8WDU7_HUMAN HMGX4_HUMAN	95499.99999999991	HMGXB4
ENSG00000100284	B0QY01_HUMAN B0QY02_HUMAN F8WAW7_HUMAN F8WB30_HUMAN F8WBB0_HUMAN F8WE29_HUMAN H7BYN7_HUMAN TOM1_HUMAN Q6UW50_HUMAN V9GYF4_HUMAN V9GZ68_HUMAN	11161.000000000004	TOM1
ENSG00000100285	NFH_HUMAN	48720.0	NEFH
ENSG00000100288	CHKB_HUMAN	18964.999999999978	CHKB
ENSG00000100290	BIK_HUMAN	22506.999999999993	BIK
ENSG00000100292	B1AHA8_HUMAN HMOX1_HUMAN	11188.999999999989	HMOX1
ENSG00000100294	FABD_HUMAN V9GYY6_HUMAN	13854.000000000011	MCAT
ENSG00000100296	C9JCL9_HUMAN C9JXG5_HUMAN C9JXU6_HUMAN F5GZF3_HUMAN F8WCP5_HUMAN F8WES8_HUMAN H7C072_HUMAN H7C441_HUMAN THOC5_HUMAN	25367.99999999999	THOC5
ENSG00000100297	B1AHA9_HUMAN B1AHB1_HUMAN B1AHB2_HUMAN F8WFD7_HUMAN MCM5_HUMAN	49337.999999999985	MCM5
ENSG00000100298	A0A087WZI3_HUMAN M4W6S4_HUMAN ABC3H_HUMAN	5420.000000000002	APOBEC3H
ENSG00000100299	A0A0C4DFZ2_HUMAN ARSA_HUMAN V9GYR0_HUMAN	6843.999999999995	ARSA
ENSG00000100300	B1AH87_HUMAN TSPOB_HUMAN J3QLD3_HUMAN TSPO_HUMAN	13134.000000000007	TSPO
ENSG00000100302	RHES_HUMAN	11728.999999999993	RASD2
ENSG00000100304	TTL12_HUMAN V9GY16_HUMAN	32508.00000000003	TTLL12
ENSG00000100307	B0QYP2_HUMAN B0QYP3_HUMAN CBX7_HUMAN	20512.000000000025	CBX7
ENSG00000100311	A9UJN9_HUMAN A9UJP0_HUMAN PDGFB_HUMAN		PDGFB
ENSG00000100312	E9PLV5_HUMAN ACRO_HUMAN	21393.000000000004	ACR
ENSG00000100314	CABP7_HUMAN	7507.999999999998	CABP7
ENSG00000100316	B5MCW2_HUMAN F8WCR1_HUMAN G5E9G0_HUMAN H7C3M2_HUMAN H7C422_HUMAN RL3_HUMAN	11756.000000000013	RPL3
ENSG00000100319	ZMAT5_HUMAN	289689.9999999998	ZMAT5
ENSG00000100320	B0QYV1_HUMAN B0QYY4_HUMAN B0QYY6_HUMAN B0QYY7_HUMAN RFOX2_HUMAN S4R3K7_HUMAN S4R469_HUMAN	36055.99999999998	RBFOX2
ENSG00000100321	A2A283_HUMAN B5MCD7_HUMAN F8WCE4_HUMAN SNG1_HUMAN	37319.999999999985	SYNGR1
ENSG00000100324	TAB1_HUMAN	35664.00000000001	TAB1
ENSG00000100325	B1AH59_HUMAN F2Z2W4_HUMAN F8WAQ6_HUMAN H7C395_HUMAN H7C3Y4_HUMAN ASCC2_HUMAN	147711.99999999997	ASCC2
ENSG00000100330	C9JLU3_HUMAN G5E953_HUMAN MTMR3_HUMAN	49697.00000000007	MTMR3
ENSG00000100335	B0QY94_HUMAN B0QY95_HUMAN MIDUO_HUMAN MID51_HUMAN	15717.000000000002	MIEF1
ENSG00000100336	B1AHJ0_HUMAN B1AHJ2_HUMAN E9PS31_HUMAN F5H1P9_HUMAN APOL4_HUMAN Q9BRG6_HUMAN	18701.00000000003	APOL4
ENSG00000100341	B1AHL9_HUMAN PLPL5_HUMAN	14520.999999999984	PNPLA5
ENSG00000100342	B1AH94_HUMAN B1AH95_HUMAN B1AH96_HUMAN F8WB77_HUMAN F8WCH3_HUMAN APOL1_HUMAN	12336.0	APOL1
ENSG00000100344	F8W8E5_HUMAN PLPL3_HUMAN	106738.00000000016	PNPLA3
ENSG00000100345	B1AH99_HUMAN MYH9_HUMAN Q5BKV1_HUMAN	40750.00000000002	MYH9
ENSG00000100346	CAC1I_HUMAN	55111.000000000065	CACNA1I
ENSG00000100347	SAM50_HUMAN	118985.00000000003	SAMM50
ENSG00000100348	F8WDN2_HUMAN M0QXH0_HUMAN THIOM_HUMAN	19912.00000000001	TXN2
ENSG00000100350	B0QYA2_HUMAN FXRD2_HUMAN	14995.00000000001	FOXRED2
ENSG00000100351	B1AH86_HUMAN GRAP2_HUMAN	18586.999999999985	GRAP2
ENSG00000100353	A0A0D9SGB5_HUMAN B0QYA4_HUMAN B0QYA5_HUMAN B0QYA6_HUMAN B0QYA8_HUMAN EIF3D_HUMAN	72640.00000000001	EIF3D
ENSG00000100354	B0QYM5_HUMAN H0Y720_HUMAN TNR6B_HUMAN	39698.99999999996	TNRC6B
ENSG00000100359	B0QY80_HUMAN B0QY81_HUMAN H0Y7V2_HUMAN SGSM3_HUMAN	290992.00000000023	SGSM3
ENSG00000100360	B1AH56_HUMAN B1AH58_HUMAN F5GZ09_HUMAN H0Y6C7_HUMAN IFT27_HUMAN	18795.99999999998	IFT27
ENSG00000100362	B1AH72_HUMAN B8ZZ19_HUMAN H0Y3U0_HUMAN PRVA_HUMAN	18055.00000000002	PVALB
ENSG00000100364	B0QY16_HUMAN B0QY18_HUMAN B0QY20_HUMAN F8WD08_HUMAN H7C1U5_HUMAN K0930_HUMAN V9GYW7_HUMAN V9GZ62_HUMAN	17028.00000000002	KIAA0930
ENSG00000100365	B0QY04_HUMAN NCF4_HUMAN	50432.0	NCF4
ENSG00000100368	B0QY07_HUMAN IL3RB_HUMAN Q6NSJ8_HUMAN	49769.99999999999	CSF2RB
ENSG00000100372	B0QYW5_HUMAN B1AHN4_HUMAN F2Z2I9_HUMAN F6RTR7_HUMAN F8WA85_HUMAN F8WBA4_HUMAN F8WCH6_HUMAN F8WCN9_HUMAN F8WE74_HUMAN F8WEC6_HUMAN F8WF87_HUMAN PM34_HUMAN	26821.999999999978	SLC25A17
ENSG00000100373	UPK3A_HUMAN	32987.99999999997	UPK3A
ENSG00000100376	B0QY26_HUMAN B0QY27_HUMAN B0QY28_HUMAN B0QY29_HUMAN F118A_HUMAN	10892.99999999999	FAM118A
ENSG00000100379	A0A087WX35_HUMAN B0QYB2_HUMAN H0Y731_HUMAN H7C323_HUMAN KCD17_HUMAN	32487.99999999999	KCTD17
ENSG00000100380	F6VDH7_HUMAN F8WAQ7_HUMAN H7C3I1_HUMAN F10A1_HUMAN Q3KNR6_HUMAN	11655.000000000033	ST13
ENSG00000100385	B0QYC0_HUMAN B0QYC1_HUMAN B0QYC2_HUMAN H7C1H9_HUMAN IL2RB_HUMAN	21962.999999999978	IL2RB
ENSG00000100387	RBX1_HUMAN	49217.00000000001	RBX1
ENSG00000100393	A0A0U1RQG3_HUMAN A0A0U1RR87_HUMAN EP300_HUMAN	26067.00000000003	EP300
ENSG00000100395	F8WBL1_HUMAN H0Y5M2_HUMAN H7C228_HUMAN LMBL2_HUMAN	88294.00000000003	L3MBTL2
ENSG00000100399	B0QYT2_HUMAN H0Y4I5_HUMAN CHADL_HUMAN	40640.99999999998	CHADL
ENSG00000100401	B0QYT4_HUMAN B0QYT5_HUMAN B0QYT6_HUMAN H0Y4Q3_HUMAN RAGP1_HUMAN	11425.000000000002	RANGAP1
ENSG00000100403	Z3H7B_HUMAN	9009.0	ZC3H7B
ENSG00000100410	PHF5A_HUMAN	58625.99999999995	PHF5A
ENSG00000100412	A2A274_HUMAN ACON_HUMAN	18802.99999999998	ACO2
ENSG00000100413	E7ERZ2_HUMAN F8WDS5_HUMAN F8WDV1_HUMAN RPC8_HUMAN	59864.999999999985	POLR3H
ENSG00000100416	MTU1_HUMAN Q2PPL5_HUMAN	12996.99999999999	TRMU
ENSG00000100417	F8WFD5_HUMAN PMM1_HUMAN	26466.000000000025	PMM1
ENSG00000100418	DESI1_HUMAN	53850.999999999956	DESI1
ENSG00000100422	F8WFD8_HUMAN CERK1_HUMAN	23068.999999999996	CERK
ENSG00000100425	J3KQ61_HUMAN BRD1_HUMAN	36237.00000000002	BRD1
ENSG00000100426	ZBED4_HUMAN	54230.00000000001	ZBED4
ENSG00000100427	A6PVC3_HUMAN MLC1_HUMAN	6223.000000000008	MLC1
ENSG00000100429	C9J8B8_HUMAN Q08AP5_HUMAN HDA10_HUMAN	26512.000000000022	HDAC10
ENSG00000100433	G3V5Y5_HUMAN KCNKA_HUMAN	14979.000000000004	KCNK10
ENSG00000100439	F5GZC9_HUMAN F5H067_HUMAN F5H6T0_HUMAN H0YFD5_HUMAN J3KMW0_HUMAN ABHD4_HUMAN	146805.00000000003	ABHD4
ENSG00000100441	G3V331_HUMAN G3V3G3_HUMAN KHNYN_HUMAN	19719.999999999993	KHNYN
ENSG00000100442	G3V5F2_HUMAN FKBP3_HUMAN	12549.000000000007	FKBP3
ENSG00000100445	F6RWC2_HUMAN G3V2Z6_HUMAN G3V3J5_HUMAN G3V451_HUMAN G3V4N6_HUMAN G3V4Z0_HUMAN G3V5T1_HUMAN H0YJ71_HUMAN Q86TZ5_HUMAN D39U1_HUMAN	2738.999999999999	SDR39U1
ENSG00000100448	CATG_HUMAN	3139.999999999999	CTSG
ENSG00000100450	A0A0C4DGJ9_HUMAN GRAH_HUMAN	3314.0000000000014	GZMH
ENSG00000100453	E9PID1_HUMAN E9PLX4_HUMAN E9PRD7_HUMAN J3KPK2_HUMAN J3KQ52_HUMAN GRAB_HUMAN Q6XGZ2_HUMAN	3219.999999999999	GZMB
ENSG00000100461	A0A0B4J267_HUMAN G3V225_HUMAN G3V2B4_HUMAN G3V2B6_HUMAN G3V2H9_HUMAN G3V3S8_HUMAN G3V3V3_HUMAN G3V546_HUMAN G3V5J5_HUMAN G3V5V1_HUMAN G3V5W6_HUMAN G3V5Y2_HUMAN G3V5Z6_HUMAN G3XAP0_HUMAN H0YJJ3_HUMAN H0YJN4_HUMAN RBM23_HUMAN	9074.999999999996	RBM23
ENSG00000100462	C9JSX3_HUMAN G3V2F5_HUMAN G3V2L6_HUMAN G3V2X6_HUMAN G3V3A3_HUMAN G3V507_HUMAN G3V580_HUMAN G3V5L5_HUMAN G3V5T6_HUMAN H0YJ77_HUMAN H0YJD3_HUMAN H0YJX6_HUMAN H0YJY6_HUMAN H7BZ44_HUMAN ANM5_HUMAN	25978.99999999998	PRMT5
ENSG00000100473	G3V4C4_HUMAN G3V5G6_HUMAN G3V5V4_HUMAN G3V5X3_HUMAN H0YJJ0_HUMAN H0YJW4_HUMAN COCH_HUMAN	71345.00000000007	COCH
ENSG00000100478	A0A0G2JL90_HUMAN G3V3X7_HUMAN G3V4P7_HUMAN G3V5J6_HUMAN H0YJI3_HUMAN AP4S1_HUMAN	20551.99999999999	AP4S1
ENSG00000100479	DPOE2_HUMAN U3KQ22_HUMAN	7969.000000000004	POLE2
ENSG00000100483	MT21D_HUMAN	44867.99999999997	VCPKMT
ENSG00000100485	A0A087X277_HUMAN G3V5W3_HUMAN SOS2_HUMAN	87057.99999999999	SOS2
ENSG00000100490	H0YCE5_HUMAN H0YE65_HUMAN J3KMW1_HUMAN CDKL1_HUMAN	114439.0	CDKL1
ENSG00000100503	A0A0B4J215_HUMAN C9J066_HUMAN E9PJH9_HUMAN E9PN67_HUMAN H0YDJ4_HUMAN H7C162_HUMAN H9KV85_HUMAN NIN_HUMAN R4GN85_HUMAN	86845.99999999999	NIN
ENSG00000100504	E9PK47_HUMAN PYGL_HUMAN	111358.99999999991	PYGL
ENSG00000100505	TRIM9_HUMAN	21415.999999999993	TRIM9
ENSG00000100519	A0A087X2I1_HUMAN H0YJC0_HUMAN H0YJD2_HUMAN H0YJE9_HUMAN H0YJS8_HUMAN H0YJT1_HUMAN H0YJW2_HUMAN H0YJX2_HUMAN H0YJY8_HUMAN PRS10_HUMAN	120800.00000000013	PSMC6
ENSG00000100522	G3V4W4_HUMAN G3V5E4_HUMAN GNA1_HUMAN	116537.99999999994	GNPNAT1
ENSG00000100523	A0A087X0H7_HUMAN G3V2P6_HUMAN DDHD1_HUMAN	16474.99999999999	DDHD1
ENSG00000100526	A0A087WW25_HUMAN A0A087WWK3_HUMAN F5H232_HUMAN F8WD24_HUMAN G3V1K6_HUMAN G3V2J7_HUMAN H7C0S3_HUMAN CDKN3_HUMAN	17871.99999999998	CDKN3
ENSG00000100528	A8MVW4_HUMAN G3V3B2_HUMAN G3V474_HUMAN G3V4K0_HUMAN G3V5P8_HUMAN G3V5Q6_HUMAN CNIH1_HUMAN	23370.000000000047	CNIH1
ENSG00000100532	G3V229_HUMAN G3V2K9_HUMAN G3V412_HUMAN M0QZQ7_HUMAN CGRF1_HUMAN	65895.0	CGRRF1
ENSG00000100554	G3V2S6_HUMAN G3V2V6_HUMAN G3V341_HUMAN G3V3T8_HUMAN G3V559_HUMAN G3V5S7_HUMAN H0YJ55_HUMAN H0YJH8_HUMAN H0YJS0_HUMAN VATD_HUMAN	29498.0	ATP6V1D
ENSG00000100557	E9PI50_HUMAN E9PSE9_HUMAN F5GWJ3_HUMAN H0YES7_HUMAN Q05C89_HUMAN CC198_HUMAN	25218.00000000001	CCDC198
ENSG00000100558	G3V337_HUMAN H0YIZ5_HUMAN H0YJ64_HUMAN H0YJD0_HUMAN PLEK2_HUMAN	24567.0	PLEK2
ENSG00000100564	B4DEE2_HUMAN H0YKI1_HUMAN H0YKZ3_HUMAN H0YLD0_HUMAN H0YLY9_HUMAN H0YMT4_HUMAN H0YMV4_HUMAN H0YNL7_HUMAN PIGH_HUMAN	43931.000000000044	PIGH
ENSG00000100565	G3V356_HUMAN G3V5M6_HUMAN H7BXD0_HUMAN LR74A_HUMAN	18333.000000000004	LRRC74A
ENSG00000100567	G3V3W4_HUMAN G3V4X5_HUMAN G3V5N4_HUMAN H0YJ03_HUMAN PSA3_HUMAN	27756.999999999993	PSMA3
ENSG00000100568	G3V5I2_HUMAN H0YJJ5_HUMAN H0YJL5_HUMAN J3KMW2_HUMAN VTI1B_HUMAN	27182.000000000004	VTI1B
ENSG00000100575	A0A1W2PQS5_HUMAN A0A1W2PRH9_HUMAN G3V2F3_HUMAN G3V502_HUMAN TIM9_HUMAN		TIMM9
ENSG00000100577	A0A0A0MR33_HUMAN A0A0C4DFM0_HUMAN G3V267_HUMAN G3V3B9_HUMAN G3V4T6_HUMAN G3V5G8_HUMAN G3V5T0_HUMAN G3V5U6_HUMAN H0YJN8_HUMAN MAAI_HUMAN	19120.99999999999	GSTZ1
ENSG00000100578	A0A087WYM5_HUMAN G3V2T5_HUMAN G3V4J0_HUMAN G3V5U9_HUMAN H0YJF0_HUMAN TALD3_HUMAN	42089.00000000001	KIAA0586
ENSG00000100580	TMED8_HUMAN	123904.99999999988	TMED8
ENSG00000100583	G3V2Z3_HUMAN SAM15_HUMAN	11604.999999999995	SAMD15
ENSG00000100591	G3V3W9_HUMAN G3V438_HUMAN H0YJ63_HUMAN H0YJG7_HUMAN H0YJU2_HUMAN AHSA1_HUMAN	14808.999999999996	AHSA1
ENSG00000100592	G3V275_HUMAN DAAM1_HUMAN	24457.000000000022	DAAM1
ENSG00000100593	G3V2Q2_HUMAN H7C4M8_HUMAN H7C5B3_HUMAN ISM2_HUMAN	182759.99999999983	ISM2
